1536,ABSOLUTE EVIL,EUPHORIC FRENCHCORE,Yuta Imai,29,200,absoevil,,,
1537,n/a,SYMPHONIC DUBSTEP,Blacklolita,29,85-225,n_a,,,
1538,Do Back Burn,ELECTRO,PRASTIK DANCEFLOOR,17,136,doback29,,,
1539,ANEMONE,EMOTIONAL J-POP,"BEMANI Sound Team ""HuΣeR × Yvya"" feat.紫村 花澄",29,174,anemone,,,
1540,黒紅掬い,SHOWA RETRO,猫叉Master feat.霜月はるか,29,104,_krobeni,,,
1541,Nocturnal 2097,DARKSYNTH,Dirty Androids,29,157,noct2097,,,
1542,Legendary Treasures,ADVENTURE TRIP,"BEMANI Sound Team ""劇団レコード""",29,172,legendtr,,,
1543,烽火連天の刃,CYBER TAIGA,OSTER project,29,190,_hrenten,,,
1544,PLASMA SOUL NIGHT feat. Nana Takahashi / 709sec.,LIGHTNING EUROBEAT,"BEMANI Sound Team ""L.E.D.""",29,178,plasmasn,,,
1545,Push on Beats!～音ゲの国のeX-ストリーマー～,AKIBA-POP,MOSAIC.WAV,29,164-172,pushonbt,,,
1546,Smalt #28598F,TECH DANCE,REMO-CON,29,151,smalt,,,
1547,RAGE feat.H14 of LEONAIR,MIXTURE,DJ Mass MAD Izm*,29,166,rage_h14,,,
1548,Somebody Like You,POPS,good-cool,7,125,smbody29,,,
1549,アクマフカ,ROCK,Pizuya's Cell,29,135,,,,
1550,Emera,EDM STYLE,PON,29,161,,,,
1551,Pout,FUTURE BASS,"BEMANI Sound Team ""SYUNN""",29,170,,,,
1552,天邪鬼,HARD DANCE,Qlarabelle,29,155,,,,
1553,Flying Castle,COLOUR CORE,lapix,29,174,,,,
1554,WHA,CROSSO-WHA-R,かめりあ involving ななひら,29,108,,,,
